essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
3642	2	Dear @CAPS1 paper,     I for one do think that certain books should be removed from the book shelves at the libraries, but I also disagree with that same situation as well.  For example, I believe that certain books shoud be removed from the library shelves because, under age children also attend the library, and because, other people might find certain books offensive and should not be displaed in a library. My disagreement to the situation is that the its a library, and libraries have different types of books.          First, I think that certain books should be removed from the library because, it a public library and not only adults attend that library, but under age children as well. I know that certain books under age children are not allowed to check out, but they are not deprivcd of their privlliages of staying in the library reading such books.          Next, I do not agree that cerain books should be viewed on library shelves because, other people might find such a book offensive to be in a library. The reson I say this is because some books oppose humor to other people race, and if for say a black, mexican, maybe even a arbiana person was to come in the library looking for a book and happen to fall upon a book that talks about their race, most people would take that offensive.          However, I do not think that any book being deprived from a libray. My reason for thinking that is simply because its a library, and libraries are developed for many peole types of intrest in books. And I don't think it will be fair that certain books should be removed from the library because people think they are inappropraite in certain people interest in books. And people should be free to come in and look at books without having to search for books that interest them but are removed because other people find them offensive.          Therefore, I do and also don't agree that a library should be stripped of a book becuase it lacks intrest in someone or offend someone. And that such a person should 'put the shoe on the other foot' as the saying goes and try to see from other people point of view.	3	3		3	3.0	3.0	3.0																		
3714	2	Yes, I do believe that certain materials, such as books, music, movies, magazines, etc.,  should be removed from the shelves if thery are found offensive. The reason why I think some things shuld be removed is because some kids don't need to look at certain things. Parents don't always go with there children to the library and tell them what they can and can't get. At school libraries they really dont have bad things they only have school approte things. But the public library has alot of different things and than a school library. Therefore those are my reaons why i believe certain materials should be removed.	2	2		2	3.0	2.0	3.0																		
3745	2	Yes! i believe that because such as books had alots of informtionsalso when listen musice i feel like so sweet like i maen i'm so happy... when i read the magazines i know about the world something about people and animlas about... @NUM1 i belive that because musice is good for listening..when you listen musice everyday you know what they mean then you will be know the mean, first i'm listen american musice i feeled like crazy now i know how to listen musice...Yes! i belive that because the magazines is good for reading .one think when i caome american i feel like so sad because i don't no anyboday also i don't no how to read magazines that's why, and two month later i have new friend then they teach me how to speak @CAPS1 and they teached me how to read magazines @NUM2 yers later  i got alots of friends in school my teacher told me kabee don't worry about to learn speak @CAPS1 when you come school everyday you will be speak @CAPS3 very well then  i'm studies everyday for learn speak @CAPS3   now i can speak @CAPS3 very well at @CAPS4 i love all teacher because they are teached me how to speak @CAPS3 that's why...	2	2		2	2.0	2.0	2.0																		
3766	2	Certain books, magazines or even music contains mature or graphic nature. The music will always have ratings, just like movies. They dont need to be deleted from a library unless it is an elementary school. Most language arts are sorted through out the library in an orderly fashion, so the younger children will only purchase there age level books, or art of choice.      Music always contains warnings for the rating of the book. a child should never murchase a mature level book. books, movies, and music are all the same. they are made for certain types of audiance. If a movie is rated @CAPS1, then it is made for eighteen or older audiance. They are situated throughout the library for children, adults, and teens. The children just need to stay in there own age levels.      If there is a mature or graphic book in a childrens library then that should cause conflict. any parent would agree with that statement. The only way these mature arts can be shared without conflict is through public libraries. public libraries that are divided to connect with all age groups	3	3		3	4.0	3.0	4.0																		
3789	2	They will see it eventually. There is no reason to censor a library, I believe. I think they should be sectioned off, maybe put the 'offensive' books in the back  of the libarary is enough censorship. You have to look at it in the publishers view also. They want to sell and advertise their product and they have a right to do so. Libraries shouldn't take their product off the shelves just because someone stumbled apon something they believe is offensive.          We all know what offensive things we could find in a library or a bookstore like @ORGANIZATION1. Things that show innaproperate pictures, drugs, firearms..ect. I believe they are already censored enough. Most of magazines that many people find 'offensive' are always put in the back of the store or secetioned off so people don't stumble upon it or have their childern flipping threw the pages corrupting their minds. Some material are even put in a plastic sleve so the person must puchase it before reading.          If you decide to write and publish a book, don't you think you should be given the right as everyone else to put it on the shelves and promote it? I do, there is no reason why you shouldn't be able to. The library shouldn't censor your book just because someone else thinks and feels it's offensive. That's not fair in @LOCATION1. I think that the libraries shouldn't censor any materials. offensive or not we have the write to publish and promote it	3	3		3	4.0	4.0	4.0																		
3793	2	A colossal number of significant and life-changing books can be found in the millions of libraries throughout the world. The big question is whether or not individuals should get rid of the books of lesser importance, and the books that are found offensive to a number of people. In my opinion, there are a certain number of books wasting away on the shelves of the library that need to be disposed of. That is why libraries need to discover which books are creating issues, such as books on race or religion. Although Katherine Paterson boldly argues against taking books off of the shelves, I strongly disagree and believe that libraries should remove materials that are creating tension or books wasting away on the shelves.     Race is an extremely important topic in the world today, and I believe books that discrimate against certain ethnicity's need to be removed immediately from libraries. @CAPS2, there are exceptions to this proposal. For instance, books talking about the civil war and underground railroad need to be kept in libraries because they are significant historical events. Unlike fantastic books about our nation's history, there are also books about race that are of lesser importance, and they @MONTH1 offend people. In that case, libraries need to crack down on this issue and remove offensive books from the shelves!     Secondly, libraries need to be extremely cautious about what music is made available to the public. It is important that we teach our children the difference between right and wrong at a young age, and if the kids hear some of the derogatory music on the shelves, they will lose all sense of what is right and wrong. As Katherine Paterson mentions in her quote,' All of us can think of a book that we hope none of our children or any other children have taken off the shelf.' @CAPS1, that same quote can easily apply to the music on display in the libraries.  By libraries exposing children to derogatory music, they are creating enormous liabilities for the children and their families. Overall, our society would benefit greatly if libraries removed derogatory and offensive music.     Lastly, Katherine Paterson says that if we keep removing offensive books from the shelves, there will be 'no books left on the shelf for any of us.' @CAPS2, that is a nieve comment as @CAPS1 as an exaggeration. There are millions of libraries throughout the world and thousands of items in each of those libraries. Therefore, it would benefit our society if we would dispose of the items creating the greatest amount of tension, and there is one simple but effective way of doing that. When people are at the check out desk at the library, the library could have a sheet of paper asking if the customer found a certain book offensive. If the same item appears regularly on the list, remove the item. That would benefit everybody greatly because the offensive items would no longer be on the shelves, and it takes little effort from all parties involved.     In conclusion, I oppose Katherine Paterson's decision and believe libraries should remove offensive materials immediately. One highly controversial topic is race, and if the book is not informing us about a historical event, it should be removed. Certain derogatory and offensive music is available in libraries, and it should be removed from the shelves as @CAPS1. A quick and efficient way of figuring out which books are offensive is to have a list available to the public where they can write down which book they find offensive. Ultimately, libraries need to take action and dispose of the offensive materials that pose a threat to our society	5	5		5	4.0	4.0	4.0																		
3839	2	I am writing to the newspaper, about removing certain materials, such as books, music, movies, magazines, and more. I dont think this should be allowed. I dont think it would be far to others.     I'm going to give you three reasons why you shouldn't let people just remove stuff like that off of shelves. @CAPS1 first reason is that, what if you had a child and wanted he or she to see the same movie or book you did when you were little? But they took it off the shelves. That would be sad and you would want them to see the movie or book you did but they cant. Like what Katherine Paterson said 'All of us think of a book that we hope none of our children or any other children have taken off the shelf.'     @CAPS1 seceond reason is, what if you and a wife or husband had a favorite song, but they took it off the shelves? That would be devistating, it would just break your heart. Well I know it would me if it was are wedding song.      The last reason and @CAPS1 favorite reason is, you just have your own opion. Everyone has thier own opion, if you dont want to see them or look at them just dont do it. It's as easy as that, just try to ignor it. It's really not your problem to worry about.     Those are just three reasons why you should not let people remove anything off of any shelves. Like what Katherine Paterson said 'But if i have the right to remove that book from the shelf- that work I abhor- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us.' @CAPS2 if we let this happen everyone will take avanege of it. That is why I am @CAPS2 no to letting people remove anything off of any shelves	3	3		3	3.0	3.0	3.0																		
3848	2	Katherine Paterson wrote, ''If I had the right to remove that book from the shelf that work I abhor~~ then you also have exactly the same right and so does everyone else.'' quote.Having the right to do something is a part of freedom of speech almost. Its believing in your decesion or choice you have made. If I were to reflect my views on censorship in libraries, we all would have that same oppurtunity to state our opinion about what we feel should not be included. There could be unappropriate books in the library that we absolutly would not want our younger group of siblings reading. The best thing is to ask ourselves, Should we have the right to take our kids freedom an right to read, listen to, updated media and publications from them when we had it? Should we put a censorship on the libraries really?     I feel that censoring a library would not be nessarry considering a library is a manual guide of history. Our libraries or organized from A to @CAPS1  in authors names, seperated from non fiction an fiction, cd's seperated in one section, movies one section, magazines, and adult books from children book seperated in diffrent sections. Libraries all across the world has had a kid that might have choose a book that was not appropriate for them to read but what kid hasn't. What would a book hurt them if theres plenty of  bad influces, peer presure, violence, and sexually publicity everywhere and @PERCENT1 in the media. It would not be fair at all for us to rob our kids of the chance to read and learn from books.     I feel no we should not take our learning form our babies. Growing up as a kid I loved being able to go to the library it helped to enhance my vocabulary, spelling and which I learned plenty new words. Books I read growing up wasn't perfectly @NUM1 but I could relate to alot of books I choose as a kid so no I feel we should not censor libraies we need them to be a fun place to our children and us to go to for learning, fun, confort and etc. We can't take that from our generation it just would not be right.	4	3		4	4.0	3.0	4.0																		
3901	2	Human beings, like snowflakes, are very much alike in a unique way. Just as there are no two identical snowflakes, no two humans are exactly the same. As everyone has their differences, there are always those who have a greater sense of curiousity, and prefer to think outside the box. However, it is difficult for these curious people to extend their strive for knowledge, if they have restrictions as to what they can read or study. Therefore, if a person is mature enough, and desires to study or read upon a certain topic at a library, they should be allowed to extend their knowledge on any topic of their choosing, with permission of a gaurdian of course.     Unfortunately, it is often times a group of minorities that ruin something for the greater minority. Libraries often times take in account a child's age as a factor towards what a they can, and can not read, but age seems completely unfair to a child who is mature enough to read, and handle the more adult rated intell in a fashionable manner. If one is legally eligable, and they have permission from their gaurdian, then he or she should have no restrictions to the materials provided at any library what-so-ever. Who is one to say a ten-year-old is too young to learn about @PERSON1 and his horrible plans for the @CAPS1? A person is never too young, or too old to learn something new, if the curiousity and the proper level of maturity is present!     It is curiousity that has led mankind to discover something new each and every day. As well, it is curiousity that has brought mankind to the extraordinary level of technology, and inventions that it is at today. The youth of the present will one day be the engineers, doctors, scientists, and moving leaders of the future. If these young people are curious, and desire to achieve greater knowledge on a certain topic for positive reasons, then let them be!	3	3		3	3.0	3.0	3.0																		
3946	2	When going to a library you expect to see various books, movies, music, magazines, and maybe other items. If a person is looking for a book that maybe could be offensive to a race, culture, religion, or etc., they should still be able to check out that book. Libraries shouldnt be able to control those situtations, because it's a persons choice or adults choice to read those kinds of stories.     In our country we are allowed to express our opinion by the @CAPS1. The @CAPS1 includes free speech which insures that anyone can express their personal feelings or their opinion on certain matters. If a person would want to check out a book that could offended another individual technically by the law they have the right to do so. I'm not condoning that someone should read books, listen to music, or even watch movies that could be hateful or cruel, but by the law its ok for people to want to read, listen, or watch those works.      Libraries are government funded organizations. Therefore meaning they dont have the right to disregard these works. The government pays for the books that are purchased into the library. This means they need books that people would want to read, and be interested in even though some gruops of people might not agree its there job.      I'm not encouraging reading these novels or listening to offensive music, but as citizens of the @LOCATION1 we are allowed to listen to what we want, and read anything we want, because thats what our country is meant to stand for freedom. When I think of @LOCATION2 i think freedom, and i have to say I'm proud our country stands for that, and we should  stand for that freedom even when it comes to the small things in life	4	4		4	3.0	4.0	3.0																		
3959	2	If there is any books, movies, music or magizines that is offensive, then I think it should be removed from the bookshelf because of caution for little kids. Everyone wants to look at different movies, books or music that isn't right for kids, but we all have too know where kids get acts from. The books can be left on the shelf, if the younger kids does not bother them. They have to know that adults don't always want to watch kids shows. There should be a right that adults can remove books from the shelf if its not right for there kids. Yes, books, magazines, movies and music should be left off the shelf if offensive. This is neccasary because they can watch the movies and learn bad habits from the shows, listen to the music and learn bad words, and look at magazines and see bad pictures. So have kids stay away from offensive materials.           There is a lot of younger kids that love to get into stuff they are not suppose to. Such as bad movies not for their age, because kids learn their bad habits from t.v. shows or even movies. If the movie is offensive then it should definantly stay off the shelfs. Inless it is just grown ups in the house. If movies are just laying on the on the shelf or around the house. Younger kids could always just grab them not knowing what it is and go watch it in there room.           Horrible music is just as bad, because they can listen to it and get their bad language from the @CAPS1. If parents don't want there kids growing up to be bad people then I advice all parents to keep the worse @CAPS2 away from children and hide them all. They can always hide them in the rooms, in a desk draw for child safety. Have all kids stay away from offensive and bad items they are not aloud to be around.      Magazines are bad to look at if they have pictures not neccasary for children. Watch all children around the magazines or look at the magazines before allowing them to read it. There @MONTH1 be disgusting pictures that children can not see that young. So make sure they all stay clear and far away from them.      I would keep all items away from young children at all times, if they are not good. Just watch all children around magazines, movies, and music. All of these materials, all children can learn bad habits from. If they are not offensive then don't worry about them getting them to watch them, because it wont be bad. They all want to live a life sometime and act like they are adults. So, sometimes you have to treat them like an adult. Yes, make sure all books, music, movies and magazines all stay away from young children if they are offensive. Movies needs to stay away from children because they can learn bad habits from the shows, music needs to stay away from young children because they can learn bad language, and magazines needs to stay away from young children also because they can look at bad pictures they arn't suppose too.	3	4		3	3.0	4.0	3.0																		
3965	2	Dear @CAPS1,                    To @CAPS2 Or @CAPS3 To @CAPS2     @CAPS5 it wrong to ban a book?  It has come to my notice that this @CAPS5 exactly what our library has just thought about doing to any books, music, movies, magazines, etc. that any person finds offensive.  To this I disagree.  The world @CAPS5 a better place to live, when everyone has a level playing field.  Some information @CAPS5 sensitive, but that same information should never be blocked completely for nothing more than just the @CAPS6 itself. Our country @CAPS5 based on a freedom of press and speech, to deny that @CAPS5 to deny our livelihood as a country.  To solve a situation as this, we must all create a type of checks and balances system to keep the information out there, but also protecting it from younger ones until the time @CAPS5 right from a guardian's viewpoint.         Our country has many problems, but a few of them are @CAPS3 the core values that are upheld in the @CAPS6.  In the @CAPS6 it @CAPS5 stated that we have the freedom of press and speech.  This means that we can publish anything, no matter the inappropriateness of the matter.  This also protects any reader from being denied the right to have information at their fingertips.  There was just an example of this, inside the @LOCATION1,when a local library had to allow any person wanting to look up porn on library computers because of the laws stated in the @CAPS6.  However much some @MONTH1 dislike the thought of this much freedom, we cannot ban works purely based on the discretion of some.     The world @CAPS5 a contantly changing place, with almost nothing a given constant.  This @CAPS5 the exact same for information of all types.  No one can say what will or won't be accepted in our society in the future.  At this moment many sexual subjects are quite offensive to many and are viewed unacceptable to the younger generation.  The only problem with this @CAPS5 the ease at which this type of information can be gotten.  The internet @CAPS5 the very place where so much information passes through, be it good or bad.  To block all of this information just can't be done, but to restrict it @CAPS5 our only hope.     To to create such a restriction, our library can needs to have a type of checks and balances sytem that could allow those with orderly consent or those of age to get a hold of these types of works. Those of age @NUM1 or older could easily be allowed into sections containing these works, but those under @NUM1 would have to have a guardian's consent before allowed in these sections.  A perfect example of this would be off of '@CAPS10 @CAPS11 and The @CAPS12 of @CAPS13' when @CAPS10 @CAPS5 @CAPS3 allowed in the restricted section of the library unless he has a signed pass from a teacher.  That type of protection would still allow the works to be released to the public, but still keeping the younger generation from having any freedom to look at inappropriate items for their age.     As humans we crave information, whether it be via watching, listening, or reading.  To block any part of this experience @CAPS5 to block our full potential.  Many things are offensive, but then again much of life @CAPS5 offensive.  Our founding fathers knew this and took it with them while writing the @CAPS6, and now we have a @CAPS6 that protects all our information.  This @CAPS5 a very good thing, but some things need to be upheld from those too young to understand the meaning of them.  We need to protect our freedoms, but also protect our children.  To do this we must create a program that allows those that want view what they want, and those that are too young view what they are allowed by their guardians.	4	4		4	4.0	4.0	4.0																		
3983	2	You Are @CAPS1 You @CAPS2?     Censorship is a touchy subject in our society today.  People ask, '@CAPS3 much should be censored?' or even 'Should @CAPS9 be censored at all?'  @CAPS4 opinion is that censorship should be left up to the parents of the children that are reading, listening to, or watching materials.  Television networks and reading companies, including publishers and libraries, can't possibly take the place of a parent.  I believe that if a parent is not responsible enough to care @CAPS1 the child is reading, the distrubuters of the materials can't be punished.     In @CAPS4 experience, @CAPS4 mother has taken part in censoring me from offensive materials from a very young age.  She is always interested in @CAPS1 I am reading.  Occasionally, she will glance over a book or reading material herself in order to deem it appropriate for me to @CAPS2.  @CAPS4 mother has also censored @CAPS4 music by glancing through @CAPS4 music player and every so often, playing a song or two.  @CAPS9 discourages me from listening to anything that @CAPS4 mother wouldn't approve of.  I have also experienced censorship in @CAPS4 local library.  The library is divided into sections, begining with the children's books.  These books are appropriate for young minds and have no offensive material.  @CAPS9 section leads to young adult, then eventually the adult books.  The music is also similarly divided into these catagories.  I believe @CAPS9 is acceptable because there are certain materials and music that a young child should not be exposed to.     Through reading the book '@CAPS5 @CAPS6' by @PERSON1, I have observed that parents need to have some involvement in @CAPS1 their children are reading, listening to, and watching.  In @CAPS9 book, @PERSON2's parents simply left him alone while he was in his room.  They let him listen to his own music, and watch @CAPS1 he wanted.  @CAPS9 led him to listening to a @CAPS7 metal band called '@CAPS7 @CAPS8.'  @CAPS9 band influenced him to commit a homocide in his school, killing ten students.  @CAPS9 is a worst case scenario in which censorship was not practiced at all.  Violence can have a large impact in young kids; therefore, they shouldn't be exposed to it until they are mature.     Through @CAPS4 reading, I have taken the position that the government does not have the right to impose censorship on the whole population.  The novel '@CAPS10 @NUM1' is an example of censorship being taken to the extreme.  Reading is banned in their society, except for comic books and sex magazines.  @CAPS9 shows that without a right to @CAPS2, society is reduced to very simple, uneducated creatures.  Censoring an entire people's reading is impractical.  @CAPS4 opinion is that once a person is an adult, they have the common sense and maturity to @CAPS2 whatever they choose.     Censorship is difficult to take a stand on because ther are so many posatives and negatives to consider.  @CAPS4 position on @CAPS9 vital subject is that parents should be the ones censoring their children's reading, not the government or the reading companies.  Once a person is an adult, their right is to choose whatever they like to @CAPS2.  Reading is a magical thing that should not be held back from adults who are prepared to experience it to its fullest.  As long as society keeps a balance between the outcome of '@CAPS5 @CAPS6' in which censorship was not practiced, and '@CAPS10 @NUM1' in which it was enforced to the fullest, I believe that we have reached an appropriate balance.  Censorship is healthy for children, but restricting in adults.	5	5		5	4.0	4.0	4.0																		
3996	2	Empty @CAPS1     @CAPS2 is it wrong to censor? In the world there are today there is about @NUM1 billion people. All these people make up diffrent groups with diffrent moral codes, ethics, beliefs, and out looks on the world. With this in mind, there comes a problem with what is wrong and right. The three subject that will be discused in this article will be censorship, expression, and society.     To be censored puts a lable on things that says this article is not fit to be seen, or heard by anyone. Censorship was made to protect people from raw material that is seen as unfit or cruel. Music is censored for the subject or matter it speaks about, wether it would be of sex, drugs, or poltics. This goes for movies, magazines, newspapers, televison, or other forms of media. the reasons that somethig is censored changes from place to place.     Expression of ones inner thoughts of the world or a genral area could be desaterous in the eyes of some. To others, expression gives the chance to see who could be the next @CAPS3 vinci, @PERSON1, or anyother great thinker of the world. Censoring these people can and would be horrible. The idea that just beacuase someone has a diffrent out look does not mean they are the evil that is in the world. True their work could cause a problem, but their idea should not be shuned by the world. The material they produce should be aloud to be seen by anyone of any age.     Society possess a big problem. Society or how one should act in public is diffrent all over the world. So therfore what is censored here would not be censored somewhere else. This also mean what is wrong or right is diffrent to everyone on earth. The society will have great effect on with is aloud to be seen or heard by those that live in the society. if the society disagrees with the ideas of something the society will have it banned. If this is let to continue nothing will be aloud to speak its mind on anything.     So @CAPS2 is censorship wrong? Censorship is unjust to those with ideas unlike others. If someone can censor someone else then that person that is being censored could in turn censor the person that is censoring them because of that persons veiws. So yes it is wrong to censor anything or anyone for thier ideas, morals, ethics, rules, laws, beliefs, or conduct. Everything should be aloud to exsist and be seen or heard by anyone who wants to look into that subject of matter. In conclusion censorship, expression, and society will always have veiws but none of these view should ever be hiddin from anything or anyone.	4	4		4	4.0	3.0	4.0																		
4004	2	I feel that u have the right to chouse to remove setian books, movies, music, magazines but only if they are not apropreat for some people and children. Some people like thim others do not it all depends on who you are.      If I go to a library and the books I want are on the restricted list, the library should have a small fee some were arould @MONEY1 to @MONEY2 depending on the typ of book. For instance if i wanted the movie @CAPS1 @CAPS2 @NUM1 and it was restrected i wouls pay something like a redbox rental fee.     That is what I think about restrecting sertion items from the library.                                                                            -@PERSON1	2	2		2	2.0	2.0	2.0																		
4010	2	The library is an important place for the knowledge seeker.  The library holds books of past and current writers.  It also holds information on past and current events.  Censorship in libraries has become an ongoing debate.  Censorship in libraries should not be allowed to avoid offenseive history, books, or newspaper articles.     Censorship in libraries should not be allowed to avoid offensive history.  One reason to ban censorship in historical events is because it would create a loss of information.  Periods like the holocaust, the genocide of about six million @CAPS1 by @LOCATION2, would eventually die with the generations that knew about it.  The holocaust was an event that became known @CAPS2 wide during @CAPS2 @CAPS3 @CAPS4 which was a major historical event.   The slave trade would be another historical event lost to censorship.  The slave trade is a major part in @CAPS5 history that helped shape the country it is today.  Another reason to ban censorship in historical events would be because of their importance.  If we censor certain materials we began to forget key parts of history.  Keeping those historical facts poses an opportunity to teach and learn.  Censorship in libraries aimed toward historical events should not be allowed.     Also, censorship in libraries shouldn't be allowed to change books.  One reason is beacuse authors wrote their books how they intended them to be read.  An example is @PERSON2.  The author of The @CAPS6 of @PERSON3 and The @CAPS6 of @ORGANIZATION2.  Both books use the word @NUM1r to convey the tone.  Another examample is the author of To @CAPS7 A @CAPS8, @PERSON1.  Another reason to ban censorship in books is because that's an authors writing style.  The author writes a book how they want it to be read.  Therefore they use the language and words of the time period they write about.  @PERSON2 didn't use @NUM1r because he was racist, he used it to convey what times were like and how people talked.  Censorship in libraries shouldn't be allowed to change books.     Finally, censorship in libraries shouldn't be allowed to get rid of newspaper articles.  One reason is because newspapers was the way to send out information.  It brought peoples attention to recent happenings.  It informed people of what was going on.  Getting rid of that is just another loss of information.  Newpapers were key players in getting out information about @LOCATION3, @CAPS2 @CAPS3 @CAPS4, the assasination of @CAPS12 and @ORGANIZATION1.  Another reason to keep from censoring newpapers in libraries is because of their importance today.  They continue to keep people informed of recent and also past events.  An example is the death of @LOCATION1 and how he caused the deaths of many @CAPS13 on @DATE1 eleventh.  Articles about views on the death penalty.  Censorship shouldn't be allowed in libraries to get rid of offensive newspaper articles.     The library is a homestead to the knowledge seeker.  There, they can read about past and current events.  They can also read classics by great authors.  Censorship should not be allowed in libraries to avoid offensive history, books, or newspaper articles.	4	4		4	4.0	4.0	4.0																		
4041	2	Books @CAPS1 @CAPS2 @CAPS3      @CAPS4 your in a library its many book that children decide to read that @MONTH1 not be suited for their @CAPS3. Many parents allow their kids to read those type of books so they're use to it now. But some book aren't for children @CAPS3.     Now and days kids are more mature and knowledgeable and can read on higher levels. @CAPS4 kids go to the library they look for book that catch their attention. Some books that are out shouldn't be out and thats my opinion. Most authors write about things such as sex, drugs, and other bad thing. @CAPS4 a child looks at things like that they get ideas about what the book is talking about and try those things they read. Im not saying that all kids read books and decide to try all the things that they read, but most will.     Some kids minmic off certain things they hear, see and even read. Kids are always going to look up to other people so what they see you do they will try to do it. I beleive that things like books that kids should'nt read should be put away. Books should be taken off the shelves and put in places where only adults could get them. Just like video games only a certain age group could play the game because of the things they do in the game. The things kids see they soon try out. They should also make it where you rate a book like you rate movies, video games and other things. All books aren't bad for children @CAPS3 but some are.      I notice that many parents don't care about what their kids read as long as they're reading. People should'nt think that way  because its alot of crule people in this world. I even seen on the news where it was an author who wrote a book about how he killed a lady. So many teens read that book and found it interesting. And it even gave young boys ideas about killing people or girl friends. That book should be in the hands of someone with a mature mind that really knows right from wrong. Its parents out in this world that wouldn't allow their kids to read books that have bad things in them. Most parents find it offensive that book stores or other places sell these type of books to their children. The things authors talk about in their books and what they include no @CAPS5 should read.     Books that aren't good for certain age groups or that have inaproprate things in it should be removed from the shelves. But certain people interpret the words different and veiw it different. Its many books out in this world that most parents or grandparents hope their kids or grandkids never take off the shelf. But its going to keep going on until someone speaks up.	3	3		3	3.0	3.0	3.0																		
4104	2	There are thousands of books in libraries now a days, some are from @NUM1 years ago. Books are books, and anyone at any age should be able to remove any type of book off of a shelf. Books, music, movies and magazines are all mad to interest people and what they enjoy reading. Authors and publishers should not be pentalized for their hard work they achieved.      There are many people in the world, who like all different types of books. But just because a book has censorship inside the story doesn't mean any human being will enjoy the story. I enjoy reading stories about romance, and I'm sure there is censorship inside a romance story.     I only prefer romance stories, and if every single romance story had censorship and libraries removed the books from the shelves, I wouldn't read any type of book. Because I only enjoy reading about the romance. I only find adults and young adults reading romance stories, and these people have the matureness not to act out about censorship.     It's not best to ruin the stories for adults and young adults who like to read about the censorship inside of stories. There many be people who find it so interesting, that if it's based on a true story then they would want to be willing to help the person out based on the situation.      Don't take away the chance for these authors to succeed more in life. Let these young adults read about everything they are interested in. I'm sure there are many different people who would be upset if the censored stories were eliminted from the shelves in libraries	3	3		3	3.0	3.0	3.0																		
4152	2	I certainly don't believe books, magazines, etc.. should be taken off the shelves in libraries just because they're offensive to a certain amount of people. For one of the reasons are in the @CAPS1 @CAPS2 it states that you have the freedom of speech and when you write a book or an article in a magazine you are writing a story on whatever you want and if it is put on a shelf in the @CAPS1 place it should stay there. Also, just because it is offensive to one certain group or person doesn't give anybody the right to take something off the shelf in the library because the author is speaking what they want.     Also in magazines today there are many offensive things to certain people such as celebrities, sports stars, etc... but they don't go to the libraries and take them off the shelf. If you were one of those people that did take a book or magazine off the shelf I think you should ask other people what they think about that material, because some people @MONTH1 like it. Also if you keep taking all the books off the shelf what will we have to read and educate ourselves about today, and read stories that were told for generations? If you do see one of those reading materials and they are offensive to you just put it back up on the shelf; and act like you never picked it up.	3	3		3	3.0	4.0	3.0																		
4172	2	The idea of censoring books and music in our libraries has long been debated. Libraries are places that people can go to stray away from the norm and get lost in the works of other authors and musicians. I believe that reading and the ability to express oneself through the powers of music is a very essential part of our lives. Censoring these would only shelter our lives and keep younger generations from discovering the effect that words have on our emotions and actions from day to day.      Books are one of the oldest forms of information we've had throughout the years. I think that if someone were to remove a piece of information that they found offensive it would only open the door to other people to find excuses to keep the hard work of authors behind closed doors.     Personally i enjoy reading. I think that with every book i read it opens the door to other beliefs and culturs that i would otherwise never learn about. Children need to be able to explore the world, to get to know how other civilizations grow and function as to how we in the @LOCATION1 function in our own little world that is getting more and more judgemental every day. The only way to do this is to pick up a book from someone who has been lucky enough to experience it themselves.     I have always had a deep passion for music. When i want to relax music helps me to center myself and open my mind. In my opinion, censoring music shouldn't be something that people even consider. Removing music from libraries is difficult for me to even begin to try and accept.      Freedom of speech was once a huge part of our country. Now it seems as if everything we've been taught of our great @LOCATION2 has been nothing more than just a false cover to let the government control how we live, act, and now how we choose to express ourselves. Music is a freeing way to express oneself in a not so violent way. During the sixties and seventies, music was the way alot of people protested things like war and racism without being violent. Times have changed though and the people in charge of our country no longer see it as an 'appropriate' option.      I belive that just because one society believes something to be inappropriate, doesn't mean that it actually is that way. We worry enough already about what other people think, why try to judge others' work if we can't accept the fact that we are all different. If we all accepted the differences in our world's cultures, there wouldn't have to be a debate on whether or not to censor an expressive and emotional piece of art that deserves to be shown in our libraries	4	4		4	4.0	3.0	4.0																		
4193	2	Do I think certain materials like books, music, movies, and magazines that might be offensive should be taken off the shelves in libraries? Of course not, there supprisingly still is such a thing called freedom of speech in this country. Just because some people @MONTH1 find something offensive does not mean that the so called offensive material does not have the right to be published or shared with anybody.     Think of some authors that wrote books like @PERSON1, although there were alot of racist remarks in literature of that time period. That does not mean that they still are not a part of american history. What would taking these types of books off the shelves accomplish? Absoulutely nothing is what, racist people arent going to go hey since all these racist books are gone im just going to except everyone now.     Music and movies are forms of expression aswell, and if someone wants to get out of hand write something offensive so be it. You do not have to listen the songs or watch these movies. Nobody can force you to do anything of that nature.     People just take everything so literally these days, they got to have their part in anything and everything. When they should reallize that most problems like these do not even pertain to them at all. That they should just focus on their lives and not worry about everything they hear in the news.	3	3		3	2.0	3.0	2.0																		
